title,paiming,recommend_price,uri,hotel_address,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
立建賓館,"台北排名第 485 的超值住宿地點，共 1,201 家","NT$1,366",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d10856818-Reviews-Hotel_Lee_Chan-Songshan_Taipei.html,松山區八德路四段656號7-8樓,3.5,2,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/16/cb/2c/80/propertybuilding.jpg,,,
一等好旅店,"台北排名第 486 的超值住宿地點，共 1,201 家",NT$996,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d10856850-Reviews-Good_Hotel-Songshan_Taipei.html,"松山區八德路四段624巷2號1F及B1F, 4號2至6樓",4.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
安和旅館,"台北排名第 487 的超值住宿地點，共 1,201 家","NT$3,044",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d1162985-Reviews-An_Ho_Hotel-Da_an_Taipei.html,大安區安和路一段139號,3.5,8,https://media-cdn.tripadvisor.com/media/photo-s/14/26/67/e1/photo0jpg.jpg,,,"NT$3,030"
華大旅店,"台北排名第 488 的超值住宿地點，共 1,201 家","NT$1,108",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d10844821-Reviews-Huada_Hotel-Xinyi_District_Taipei.html,信義區永吉路30巷150號,4.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
沃客汽車旅館,"台北排名第 489 的超值住宿地點，共 1,201 家","NT$1,714",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d15044204-Reviews-Walker_Motel-Beitou_Taipei.html,承德路七段236號,3.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
雅莊旅館,"台北排名第 490 的超值住宿地點，共 1,201 家","NT$1,794",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7170046-Reviews-ATTIC_Hotel-Zhongshan_District_Taipei.html,中山區民族東路438號,3.0,6,https://media-cdn.tripadvisor.com/media/photo-s/13/97/98/fd/caption.jpg,,,
豪祥大旅社,"台北排名第 491 的超值住宿地點，共 1,201 家","NT$1,366",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d1605448-Reviews-Hau_Shuang_Hotel_Taipei-Nangang_Taipei.html,中坡北路110號,3.0,29,https://media-cdn.tripadvisor.com/media/photo-s/02/bb/85/43/caption.jpg,,,
萬事達旅店松山店,"台北排名第 492 的超值住宿地點，共 1,201 家","NT$1,455",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d545812-Reviews-Wonstar_Hotel_Songshan-Xinyi_District_Taipei.html,松山路153號,3.5,38,https://media-cdn.tripadvisor.com/media/photo-s/01/0f/3b/0b/caption.jpg,"禁菸客房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 酒吧/酒廊, 巴士接駁服務, 提供上網服務的商務中心, 禁菸飯店, 乾洗服務, 洗衣服務, 無線網路, 網際網路, 餐廳","NT$1,974"
帝華旅社,"台北排名第 493 的超值住宿地點，共 1,201 家","NT$1,384",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7133801-Reviews-Ti_Hwa_Hotel-Wanhua_Taipei.html,萬華區康定路206號11-12樓,3.5,7,https://media-cdn.tripadvisor.com/media/photo-s/07/74/d6/70/caption.jpg,,,
函舍商務旅店,"台北排名第 494 的超值住宿地點，共 1,201 家","NT$1,244",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d665581-Reviews-Hansome_Business_Hotel_Taipei-Wanhua_Taipei.html,萬華區成都路68號4樓,3.0,84,https://media-cdn.tripadvisor.com/media/photo-s/02/a9/31/68/filename-img-0224-jpg.jpg,"禁菸客房, 家庭房, 空調設施, 客房服務, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 機場接送, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 網際網路","NT$1,465"
豪麗旺旅館,"台北排名第 495 的超值住宿地點，共 1,201 家","NT$1,094",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d3247171-Reviews-HolyPro_Boutique_Hotel-Xinyi_District_Taipei.html,基隆路二段15之2號,3.0,23,https://media-cdn.tripadvisor.com/media/photo-s/05/3e/45/8d/bed.jpg,,,
葫芦商旅,"台北排名第 496 的超值住宿地點，共 1,201 家","NT$3,132",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d8374336-Reviews-Hulu_Business_Hotel-Shilin_Taipei.html,士林區重慶北路四段202號,3.0,4,https://media-cdn.tripadvisor.com/media/photo-s/0d/bc/2a/c5/ta-img-20161127-021331.jpg,,,"NT$1,558"
宜家居酒店式公寓,"台北排名第 497 的超值住宿地點，共 1,201 家","NT$1,930",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d2144810-Reviews-E_JIA_Service_Apartment-Beitou_Taipei.html,北投區中和街40之27號1樓,5.0,3,https://media-cdn.tripadvisor.com/media/photo-s/03/31/b8/b2/caption.jpg,,,
東姿商務旅館,"台北排名第 498 的超值住宿地點，共 1,201 家",NT$924,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1217849-Reviews-Eastern_Beauty_Hotel-Zhongshan_District_Taipei.html,中山區一江街33號,3.5,52,https://media-cdn.tripadvisor.com/media/photo-s/01/3d/27/58/caption.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店",
台北教師會館,"台北排名第 499 的超值住宿地點，共 1,201 家","NT$1,983",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d14768079-Reviews-Taipei_Teachers_Hostel-Zhongzheng_District_Taipei.html,南海路15號,4.0,3,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/18/5f/8f/7f/5142516.jpg,,,
百利飯店,"台北排名第 500 的超值住宿地點，共 1,201 家","NT$1,327",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d545810-Reviews-Bailee_Hotel-Zhongshan_District_Taipei.html,中山區錦西街6號,3.5,16,https://media-cdn.tripadvisor.com/media/photo-s/01/b2/1c/7d/kent-hotel.jpg,,,"NT$1,253"
蝸居小棧,"台北排名第 501 的超值住宿地點，共 1,201 家","NT$1,739",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d12158538-Reviews-Snail_House-Beitou_Taipei.html,北投區大興街52號,3.5,5,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
幸運草商務月租套房,"台北排名第 502 的超值住宿地點，共 1,201 家","NT$1,714",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d9757603-Reviews-Clover_Service_Apartment-Zhongshan_District_Taipei.html,松山區復興北路301號,5.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
拾一溫泉會館,"台北排名第 503 的超值住宿地點，共 1,201 家",NT$771,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d13339841-Reviews-House_One_One-Beitou_Taipei.html,北投區新民路康樂巷1號1樓,3.0,1,https://media-cdn.tripadvisor.com/media/photo-s/13/08/cc/41/caption.jpg,,,
瑞格商旅,"台北排名第 504 的超值住宿地點，共 1,201 家","NT$1,572",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d505591-Reviews-Regal_Hotel-Songshan_Taipei.html,松山區復興北路307號,3.0,124,https://media-cdn.tripadvisor.com/media/photo-s/0b/25/4c/3f/standardtriple.jpg,"禁菸客房, 空調設施, 客房服務","免費高速上網 (WiFi), 有健身房的健身中心, 餐廳, 機場接送, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 自助式洗衣",
水都北投溫泉會館,"台北排名第 505 的超值住宿地點，共 1,201 家","NT$1,301",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1634262-Reviews-Spa_World_Spring_Resort-Beitou_Taipei.html,北投區光明路283號,3.0,66,https://media-cdn.tripadvisor.com/media/photo-s/0f/0a/e8/78/img-20161221-wa0005-largejpg.jpg,"禁菸客房, 家庭房, 空調設施","免費停車, 免費高速上網 (WiFi), 浴缸, 餐廳, 宴會廳, 會議室, Spa, 禁菸飯店, 免費網際網路, 無線網路, 網際網路",
貴都大飯店,"台北排名第 506 的超值住宿地點，共 1,201 家","NT$1,347",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3251899-Reviews-Crystal_Hotel-Wanhua_Taipei.html,萬華區西藏路192號,2.5,37,https://media-cdn.tripadvisor.com/media/photo-s/07/5e/fc/56/caption.jpg,,,"NT$1,745"
東驛商旅西寧館,"台北排名第 507 的超值住宿地點，共 1,201 家","NT$2,198",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d8674700-Reviews-E_House_Xining_Branch-Wanhua_Taipei.html,西門町西寧南路155號3樓,4.0,17,https://media-cdn.tripadvisor.com/media/photo-s/0e/84/11/12/caption.jpg,,,"NT$1,671"
1969.Book,"台北排名第 508 的超值住宿地點，共 1,201 家","NT$2,667",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d13400473-Reviews-1969_Book-Nangang_Taipei.html,南港區研究院路一段57號,5.0,8,https://media-cdn.tripadvisor.com/media/photo-s/11/f0/54/eb/1969book.jpg,禁菸客房,禁菸飯店,
Metro Apartment,"台北排名第 509 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d11959660-Reviews-Metro_Apartment-Zhongshan_District_Taipei.html,"No. 35, Ln. 48 Tianxiang Rd.",3.5,7,https://media-cdn.tripadvisor.com/media/photo-s/18/2d/cf/36/metro-apartment.jpg,,,
西門大飯店,"台北排名第 510 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2419562-Reviews-Ximen_Hotel-Wanhua_Taipei.html,中華路一段78號 2樓,3.0,90,https://media-cdn.tripadvisor.com/media/photo-s/13/47/9f/55/caption.jpg,"禁菸客房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 提供上網服務的商務中心, 禁菸飯店",
蝸居小棧,"台北排名第 511 的超值住宿地點，共 1,201 家","NT$5,800",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d12158538-Reviews-Snail_House-Beitou_Taipei.html,北投區大興街52號,3.5,5,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,"NT$5,800"
拾一溫泉會館,"台北排名第 512 的超值住宿地點，共 1,201 家",NT$771,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d13339841-Reviews-House_One_One-Beitou_Taipei.html,北投區新民路康樂巷1號1樓,3.0,1,https://media-cdn.tripadvisor.com/media/photo-s/13/08/cc/41/caption.jpg,,,
凡登台北商務旅店,"台北排名第 513 的超值住宿地點，共 1,201 家","NT$1,301",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d1861832-Reviews-Vendome_Hotel_Taipei-Da_an_Taipei.html,大安區忠孝東路四段197號12樓,3.0,159,https://media-cdn.tripadvisor.com/media/photo-s/09/ce/b1/26/front-desk--v9667762.jpg,"禁菸客房, 空調設施, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 自助式早餐, 禁菸飯店",
慶爾喜旅館,"台北排名第 514 的超值住宿地點，共 1,201 家","NT$1,368",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d5484612-Reviews-Cheers_Hotel-Wanhua_Taipei.html,萬華區漢口街二段74巷2-1號,3.0,74,https://media-cdn.tripadvisor.com/media/photo-s/09/34/19/14/caption.jpg,,,
瑞格商旅,"台北排名第 515 的超值住宿地點，共 1,201 家","NT$3,091",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d505591-Reviews-Regal_Hotel-Songshan_Taipei.html,松山區復興北路307號,3.0,124,https://media-cdn.tripadvisor.com/media/photo-s/0b/25/4c/3f/standardtriple.jpg,"禁菸客房, 空調設施, 客房服務","免費高速上網 (WiFi), 有健身房的健身中心, 餐廳, 機場接送, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 自助式洗衣",
水都北投溫泉會館,"台北排名第 516 的超值住宿地點，共 1,201 家","NT$1,347",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1634262-Reviews-Spa_World_Spring_Resort-Beitou_Taipei.html,北投區光明路283號,3.0,66,https://media-cdn.tripadvisor.com/media/photo-s/0f/0a/e8/78/img-20161221-wa0005-largejpg.jpg,"禁菸客房, 家庭房, 空調設施","免費停車, 免費高速上網 (WiFi), 浴缸, 餐廳, 宴會廳, 會議室, Spa, 禁菸飯店, 免費網際網路, 無線網路, 網際網路","NT$1,745"
探索汽車旅館 - 南港館,"台北排名第 517 的超值住宿地點，共 1,201 家","NT$2,000",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d10291934-Reviews-Discovery_Motel_Nangang-Nangang_Taipei.html,南港區重陽路66號,2.5,9,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,"NT$1,991"
貴都大飯店,"台北排名第 518 的超值住宿地點，共 1,201 家","NT$2,198",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3251899-Reviews-Crystal_Hotel-Wanhua_Taipei.html,萬華區西藏路192號,2.5,37,https://media-cdn.tripadvisor.com/media/photo-s/07/5e/fc/56/caption.jpg,,,"NT$1,671"
西門大飯店,"台北排名第 519 的超值住宿地點，共 1,201 家","NT$1,551",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2419562-Reviews-Ximen_Hotel-Wanhua_Taipei.html,中華路一段78號 2樓,3.0,90,https://media-cdn.tripadvisor.com/media/photo-s/13/47/9f/55/caption.jpg,,,"NT$1,697"
密都大飯店,"台北排名第 520 的超值住宿地點，共 1,201 家","NT$2,667",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d505596-Reviews-Meadow_Hotel-Zhongshan_District_Taipei.html,長春路246號,3.0,97,https://media-cdn.tripadvisor.com/media/photo-s/15/61/ea/00/getlstd-property-photo.jpg,,,
山樂溫泉會館,"台北排名第 521 的超值住宿地點，共 1,201 家","NT$1,100",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1788120-Reviews-Shan_Yue_Hotspring_Hotel-Beitou_Taipei.html,泉源路17號,2.5,75,https://media-cdn.tripadvisor.com/media/photo-s/09/34/86/9f/caption.jpg,,,"NT$1,281"
台北109青旅,"台北排名第 522 的超值住宿地點，共 1,201 家","NT$1,130",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d13568478-Reviews-Taipei_109_Hostel-Zhongzheng_District_Taipei.html,中正區博愛路36號,4.0,5,https://media-cdn.tripadvisor.com/media/photo-s/18/a7/4a/81/109.jpg,,,"NT$1,636"
飛天好客棧,"台北排名第 523 的超值住宿地點，共 1,201 家","NT$1,416",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d12138398-Reviews-Fly_Inn-Datong_Taipei.html,大同區華陰街179號3樓,2.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
探索汽車旅館 - 延平館,"台北排名第 524 的超值住宿地點，共 1,201 家","NT$1,380",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d10224494-Reviews-Discovery_Motel_Yanping-Shilin_Taipei.html,台北市士林區延平北路5段23號,1.5,3,https://media-cdn.tripadvisor.com/media/photo-s/11/06/be/19/caption.jpg,,,
法皇商務飯店,"台北排名第 525 的超值住宿地點，共 1,201 家",NT$951,https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d2335530-Reviews-King_of_France_Palace_Hotel-Nangang_Taipei.html,南港區重陽路122號,3.0,8,https://media-cdn.tripadvisor.com/media/photo-s/02/2a/f4/8d/getlstd-property-photo.jpg,"禁菸客房, 空調設施, 客房服務, 迷你吧, 冰箱","免費停車, 網際網路, 餐廳, 機場接送, 禁菸飯店, 乾洗服務, 洗衣服務",
迪樂商旅,"台北排名第 526 的超值住宿地點，共 1,201 家","NT$1,558",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d2334755-Reviews-The_Dealer_Hotel-Datong_Taipei.html,大同區延平北路一段121號,3.0,107,https://media-cdn.tripadvisor.com/media/photo-s/0d/72/e1/4c/tw2--v14536634.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 禁菸飯店",
簡單生活會館,"台北排名第 527 的超值住宿地點，共 1,201 家","NT$1,896",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d1557667-Reviews-Simply_Life_Taipei-Shilin_Taipei.html,重慶北路4段220巷10號,2.5,24,https://media-cdn.tripadvisor.com/media/photo-s/14/71/63/4d/caption.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 巴士接駁服務, 禁菸飯店, 洗衣服務",
皇后旅社,"台北排名第 528 的超值住宿地點，共 1,201 家","NT$1,030",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d1861213-Reviews-Queens_Hotel-Datong_Taipei.html,大同區長安西路226號,2.5,16,https://media-cdn.tripadvisor.com/media/photo-s/06/e1/e0/09/queens-hotel.jpg,,,
古山園旅社,"台北排名第 529 的超值住宿地點，共 1,201 家",NT$908,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7914243-Reviews-Ku_Shan_Yuan_Hotel-Wanhua_Taipei.html,萬華區華西街40巷16號,2.5,2,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,"NT$1,025"
幸福戀人精品旅館,"台北排名第 530 的超值住宿地點，共 1,201 家","NT$1,039",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d6468745-Reviews-Happy_Hotel-Songshan_Taipei.html,松山區八德路四段626號3樓,2.5,12,https://media-cdn.tripadvisor.com/media/photo-s/10/77/6c/51/photo4jpg.jpg,"禁菸客房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 巴士接駁服務, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 公用無線網路, 網際網路",
獅城旅館,"台北排名第 531 的超值住宿地點，共 1,201 家","NT$1,039",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d1556576-Reviews-Lion_City_Hotel-Datong_Taipei.html,"華陰街179號3,5F",2.5,34,https://media-cdn.tripadvisor.com/media/photo-s/08/32/96/73/caption.jpg,,,
富順大飯店,"台北排名第 532 的超值住宿地點，共 1,201 家","NT$1,195",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d1200323-Reviews-Fortune_Hotel_Taiwan-Datong_Taipei.html,南京西路177號,2.5,16,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/99/caption.jpg,,,
Jacky的家,"台北排名第 533 的超值住宿地點，共 1,201 家","NT$1,601",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d14774007-Reviews-Jacky_Home-Wanhua_Taipei.html,成都路67號,,,,,,
Annie'S House,"台北排名第 534 的超值住宿地點，共 1,201 家","NT$1,453",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d14159527-Reviews-Annie_S_House-Zhongshan_District_Taipei.html,松江路69巷10號 6樓,,,,,,
TC house,"台北排名第 535 的超值住宿地點，共 1,201 家","NT$1,762",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d17609057-Reviews-TC_house-Wanhua_Taipei.html,漢中街23號 2樓,,,,,,
小王子甜蜜旅店,"台北排名第 536 的超值住宿地點，共 1,201 家","NT$1,420",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d12123010-Reviews-Honey_Prince_Hotel-Wanhua_Taipei.html,萬華區漢中街42號9樓,2.5,6,https://media-cdn.tripadvisor.com/media/photo-s/10/c5/4f/3f/getlstd-property-photo.jpg,,,
貝斯特旅店,"台北排名第 537 的超值住宿地點，共 1,201 家","NT$1,351",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d10845932-Reviews-Best_Hotel-Songshan_Taipei.html,八德路四段656號 6樓,2.5,7,https://media-cdn.tripadvisor.com/media/photo-s/0e/11/33/f2/best-hotel.jpg,,,
新月商旅,"台北排名第 538 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1757345-Reviews-Moon_Hotel-Zhongshan_District_Taipei.html,新生北路一段122號,2.5,30,https://media-cdn.tripadvisor.com/media/photo-s/11/11/43/4b/photo2jpg.jpg,"禁菸客房, 空調設施","免費停車, 網際網路, 餐廳, 禁菸飯店, 洗衣服務, 自助式洗衣",
101- S 精緻旅店,"台北排名第 539 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d12030445-Reviews-101_S_Hotel-Wanhua_Taipei.html,萬華區成都路101號,2.5,5,https://media-cdn.tripadvisor.com/media/photo-s/12/8f/f5/46/caption.jpg,,,"NT$1,126"
J2 Inn,"台北排名第 540 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d17467587-Reviews-J2_Inn-Wanhua_Taipei.html,西寧南路215號,,,,,,"NT$1,084"
凡登台北商務旅店,"台北排名第 541 的超值住宿地點，共 1,201 家","NT$3,760",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d1861832-Reviews-Vendome_Hotel_Taipei-Da_an_Taipei.html,大安區忠孝東路四段197號12樓,3.0,159,https://media-cdn.tripadvisor.com/media/photo-s/09/ce/b1/26/front-desk--v9667762.jpg,"禁菸客房, 空調設施, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 自助式早餐, 禁菸飯店","NT$3,995"
慶爾喜旅館,"台北排名第 542 的超值住宿地點，共 1,201 家","NT$1,368",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d5484612-Reviews-Cheers_Hotel-Wanhua_Taipei.html,萬華區漢口街二段74巷2-1號,3.0,74,https://media-cdn.tripadvisor.com/media/photo-s/09/34/19/14/caption.jpg,"禁菸客房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店",
探索汽車旅館 - 南港館,"台北排名第 543 的超值住宿地點，共 1,201 家","NT$3,091",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d10291934-Reviews-Discovery_Motel_Nangang-Nangang_Taipei.html,南港區重陽路66號,2.5,9,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
貴都大飯店,"台北排名第 544 的超值住宿地點，共 1,201 家","NT$1,551",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3251899-Reviews-Crystal_Hotel-Wanhua_Taipei.html,萬華區西藏路192號,2.5,37,https://media-cdn.tripadvisor.com/media/photo-s/07/5e/fc/56/caption.jpg,,,"NT$1,697"
西門大飯店,"台北排名第 545 的超值住宿地點，共 1,201 家","NT$2,667",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2419562-Reviews-Ximen_Hotel-Wanhua_Taipei.html,中華路一段78號 2樓,3.0,90,https://media-cdn.tripadvisor.com/media/photo-s/13/47/9f/55/caption.jpg,,,
密都大飯店,"台北排名第 546 的超值住宿地點，共 1,201 家","NT$1,100",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d505596-Reviews-Meadow_Hotel-Zhongshan_District_Taipei.html,長春路246號,3.0,97,https://media-cdn.tripadvisor.com/media/photo-s/15/61/ea/00/getlstd-property-photo.jpg,"禁菸客房, 套房, 空調設施, 客房服務","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店, 洗衣服務","NT$1,281"
山樂溫泉會館,"台北排名第 547 的超值住宿地點，共 1,201 家","NT$3,044",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1788120-Reviews-Shan_Yue_Hotspring_Hotel-Beitou_Taipei.html,泉源路17號,2.5,75,https://media-cdn.tripadvisor.com/media/photo-s/09/34/86/9f/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禮賓服務, 禁菸飯店","NT$3,030"
幸福旅店西門町,"台北排名第 548 的超值住宿地點，共 1,201 家","NT$1,130",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2570889-Reviews-Happiness_Inn_Ximen-Wanhua_Taipei.html,萬華區內江街55巷26號 萬華區成都路66號,3.0,58,https://media-cdn.tripadvisor.com/media/photo-s/0d/63/0d/a7/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禮賓服務, 禁菸飯店","NT$1,636"
台北109青旅,"台北排名第 549 的超值住宿地點，共 1,201 家","NT$1,416",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d13568478-Reviews-Taipei_109_Hostel-Zhongzheng_District_Taipei.html,中正區博愛路36號,4.0,5,https://media-cdn.tripadvisor.com/media/photo-s/18/a7/4a/81/109.jpg,,,
飛天好客棧,"台北排名第 550 的超值住宿地點，共 1,201 家",NT$994,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d12138398-Reviews-Fly_Inn-Datong_Taipei.html,大同區華陰街179號3樓,2.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
探索汽車旅館 - 延平館,"台北排名第 551 的超值住宿地點，共 1,201 家","NT$1,380",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d10224494-Reviews-Discovery_Motel_Yanping-Shilin_Taipei.html,台北市士林區延平北路5段23號,1.5,3,https://media-cdn.tripadvisor.com/media/photo-s/11/06/be/19/caption.jpg,,,
法皇商務飯店,"台北排名第 552 的超值住宿地點，共 1,201 家",NT$951,https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d2335530-Reviews-King_of_France_Palace_Hotel-Nangang_Taipei.html,南港區重陽路122號,3.0,8,https://media-cdn.tripadvisor.com/media/photo-s/02/2a/f4/8d/getlstd-property-photo.jpg,,,
小王子甜蜜旅店,"台北排名第 553 的超值住宿地點，共 1,201 家","NT$1,558",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d12123010-Reviews-Honey_Prince_Hotel-Wanhua_Taipei.html,萬華區漢中街42號9樓,2.5,6,https://media-cdn.tripadvisor.com/media/photo-s/10/c5/4f/3f/getlstd-property-photo.jpg,,,
貝斯特旅店,"台北排名第 554 的超值住宿地點，共 1,201 家","NT$1,896",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d10845932-Reviews-Best_Hotel-Songshan_Taipei.html,八德路四段656號 6樓,2.5,7,https://media-cdn.tripadvisor.com/media/photo-s/0e/11/33/f2/best-hotel.jpg,,,
迪樂商旅,"台北排名第 555 的超值住宿地點，共 1,201 家","NT$1,739",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d2334755-Reviews-The_Dealer_Hotel-Datong_Taipei.html,大同區延平北路一段121號,3.0,107,https://media-cdn.tripadvisor.com/media/photo-s/0d/72/e1/4c/tw2--v14536634.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 禁菸飯店",
新月商旅,"台北排名第 556 的超值住宿地點，共 1,201 家","NT$1,031",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1757345-Reviews-Moon_Hotel-Zhongshan_District_Taipei.html,新生北路一段122號,2.5,30,https://media-cdn.tripadvisor.com/media/photo-s/11/11/43/4b/photo2jpg.jpg,"禁菸客房, 空調設施","免費停車, 網際網路, 餐廳, 禁菸飯店, 洗衣服務, 自助式洗衣","NT$1,126"
