title,paiming,recommend_price,uri,hotel_address,avg_rating,comment_count,offical_img_uri,facility,property,agoda_price
賦樂旅居,"台北排名第 156 的超值住宿地點，共 1,199 家","NT$2,202",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d8398891-Reviews-Hotel_Proverbs_Taipei-Da_an_Taipei.html,大安區大安路一段56號,4.5,508,https://media-cdn.tripadvisor.com/media/photo-s/09/66/c4/f5/photo2jpg.jpg,,,"NT$2,597"
天成文旅-華山町,"台北排名第 157 的超值住宿地點，共 1,199 家","NT$2,261",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d14187606-Reviews-Hua_Shan_Din_by_Cosmos_Creation-Zhongzheng_District_Taipei.html,忠孝東路二段79號,5.0,117,https://media-cdn.tripadvisor.com/media/photo-s/13/8e/41/c4/getlstd-property-photo.jpg,['禁菸客房'],"['免費高速上網 (WiFi)', '免費網際網路', '免費早餐', '酒吧/酒廊', '機場接送', '禮賓服務', '禁菸飯店', '自助式洗衣']","NT$2,251"
台北國泰萬怡酒店,"台北排名第 158 的超值住宿地點，共 1,199 家","NT$6,630",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d15632350-Reviews-Courtyard_by_Marriott_Taipei_Downtown-Zhongshan_District_Taipei.html,民生東路3段6號,4.5,133,https://media-cdn.tripadvisor.com/media/photo-s/18/00/2a/36/exterior.jpg,,,
捷絲旅臺大尊賢館,"台北排名第 159 的超值住宿地點，共 1,199 家","NT$3,104",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d4023325-Reviews-Just_Sleep_NTU-Da_an_Taipei.html,大安區羅斯福路四段83號,5.0,407,https://media-cdn.tripadvisor.com/media/photo-s/14/cd/42/95/exterior.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費早餐', '提供上網服務的商務中心', '會議室', '禮賓服務', '禁菸飯店', '乾洗服務', '洗衣服務']",
金普頓大安酒店,"台北排名第 160 的超值住宿地點，共 1,199 家","NT$5,150",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d16766127-Reviews-Kimpton_Da_An_Hotel-Da_an_Taipei.html,仁愛路四段27巷25號,5.0,69,https://media-cdn.tripadvisor.com/media/photo-s/17/82/6e/67/kimpton-da-an-hotel.jpg,,,
台北士林萬麗酒店,"台北排名第 161 的超值住宿地點，共 1,199 家","NT$2,582",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d15019649-Reviews-Renaissance_Taipei_Shihlin_Hotel-Shilin_Taipei.html,中山北路五段470巷8號,4.5,134,https://media-cdn.tripadvisor.com/media/photo-s/18/00/2d/df/exterior.jpg,"['禁菸客房', '套房', '空調設施', '房務', '客房服務']","['免費停車', '免費高速上網 (WiFi)', '游泳池', '有健身房的健身中心', '酒吧/酒廊', '提供上網服務的商務中心', '禁菸飯店', '乾洗服務']",
台北中山逸林酒店,"台北排名第 162 的超值住宿地點，共 1,199 家","NT$6,120",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d15661515-Reviews-DoubleTree_by_Hilton_Taipei_Zhongshan-Zhongshan_District_Taipei.html,中山北路一段123號,4.5,118,https://media-cdn.tripadvisor.com/media/photo-s/17/82/8a/b1/doubletree-by-hilton.jpg,"['禁菸客房', '套房', '家庭房', '客房服務']","['免費網際網路', '有健身房的健身中心', '酒吧/酒廊', '機場接送', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店']",
台北凱撒大飯店,"台北排名第 163 的超值住宿地點，共 1,199 家","NT$6,850",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d306433-Reviews-Caesar_Park_Taipei-Zhongzheng_District_Taipei.html,中正區忠孝西路一段38號,4.0,1823,https://media-cdn.tripadvisor.com/media/photo-s/18/b3/12/84/caption.jpg,,,
洛碁大飯店建北館,"台北排名第 164 的超值住宿地點，共 1,199 家","NT$5,359",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d3605134-Reviews-Green_World_Hotel_Jian_Pei_Suites-Zhongshan_District_Taipei.html,建國北路一段140號,4.0,196,https://media-cdn.tripadvisor.com/media/photo-s/0a/1e/3a/7b/street--v10499504.jpg,"['禁菸客房', '套房', '空調設施', '迷你吧', '冰箱']","['停車', '免費高速上網 (WiFi)', '免費網際網路', '免費早餐', '保姆服務', '禁菸飯店', '乾洗服務', '洗衣服務']",
富驛時尚酒店 - 台北南京東路館,"台北排名第 165 的超值住宿地點，共 1,199 家","NT$2,882",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d2313699-Reviews-FX_Hotel_Taipei_Nanjing_East_Road-Zhongshan_District_Taipei.html,中山區南京東路三段131號,4.0,574,https://media-cdn.tripadvisor.com/media/photo-s/04/21/76/b5/fx-hotel-taipei-nanjing.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '保險箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '餐廳', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店']","NT$3,284"
國賓大飯店,"台北排名第 166 的超值住宿地點，共 1,199 家","NT$2,409",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d306432-Reviews-Ambassador_Hotel_Taipei-Zhongshan_District_Taipei.html,中山北路二段63號,4.0,872,https://media-cdn.tripadvisor.com/media/photo-s/15/14/b0/48/pool-side-room-at-the.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '迷你吧', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '游泳池', '有健身房的健身中心', '酒吧/酒廊', '機場接送', '提供上網服務的商務中心', '會議設施']","NT$2,373"
神旺大飯店,"台北排名第 167 的超值住宿地點，共 1,199 家","NT$1,687",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d477942-Reviews-San_Want-Da_an_Taipei.html,忠孝東路四段172號,4.0,669,https://media-cdn.tripadvisor.com/media/photo-s/09/1c/a7/2d/executive-single-room--v8747458.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '平板電視']","['免費高速上網 (WiFi)', '有健身房的健身中心', '酒吧/酒廊', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店', '乾洗服務']","NT$2,059"
台北福華大飯店,"台北排名第 168 的超值住宿地點，共 1,199 家","NT$3,728",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d301558-Reviews-Howard_Plaza_Hotel_Taipei-Da_an_Taipei.html,大安區仁愛路三段160號,4.0,1192,https://media-cdn.tripadvisor.com/media/photo-s/14/d6/e5/d2/exterior.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '迷你吧', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '游泳池', '有健身房的健身中心', '酒吧/酒廊', '機場接送', '提供上網服務的商務中心', '會議設施']","NT$3,983"
台北馥敦-復南館,"台北排名第 169 的超值住宿地點，共 1,199 家","NT$2,684",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d503406-Reviews-Taipei_Fullerton_Hotel_South-Da_an_Taipei.html,復興南路二段41號,4.0,362,https://media-cdn.tripadvisor.com/media/photo-s/0e/1e/12/d6/fullerton-room-with-shower--v1532.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '迷你吧', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '提供上網服務的商務中心', '會議設施', 'Spa', '禮賓服務', '禁菸飯店']",
謙商旅-東門館,"台北排名第 170 的超值住宿地點，共 1,199 家","NT$3,600",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d4419222-Reviews-Chaiin_Hotel_Dongmen-Zhongzheng_District_Taipei.html,中正區信義路二段163號3-12F,4.0,242,https://media-cdn.tripadvisor.com/media/photo-s/17/8e/cb/24/caption.jpg,"['禁菸客房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費早餐', '機場接送', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店', '乾洗服務']",
豪麗大飯店,"台北排名第 171 的超值住宿地點，共 1,199 家","NT$2,997",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d633536-Reviews-Royal_Palace_Hotel-Da_an_Taipei.html,大安路一段81-1號,4.0,219,https://media-cdn.tripadvisor.com/media/photo-s/05/1b/81/bc/triple-room.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '平板電視']","['免費高速上網 (WiFi)', '有健身房的健身中心', '餐廳', '提供上網服務的商務中心', '禮賓服務', '禁菸飯店', '乾洗服務', '洗衣服務']",
維多麗亞酒店,"台北排名第 172 的超值住宿地點，共 1,199 家","NT$2,260",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1027802-Reviews-Grand_Victoria_Hotel-Zhongshan_District_Taipei.html,敬業四路168號,4.0,202,https://media-cdn.tripadvisor.com/media/photo-s/02/d5/db/fe/caption.jpg,,,
京站國際酒店式公寓,"台北排名第 173 的超值住宿地點，共 1,199 家","NT$2,325",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d2105726-Reviews-ITaipei_Service_Apartment-Datong_Taipei.html,市民大道一段209號 1樓,4.0,317,https://media-cdn.tripadvisor.com/media/photo-s/0e/1d/f0/09/deluxe-double-purple--v15328024.jpg,,,
昰美精品飯店,"台北排名第 174 的超值住宿地點，共 1,199 家","NT$3,835",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d1760084-Reviews-Beauty_Hotels_Taipei_Beautique-Shilin_Taipei.html,士林區天玉街38巷14號,4.5,128,https://media-cdn.tripadvisor.com/media/photo-s/10/0b/1d/e5/elite-room--v16931088.jpg,,,
禾順商旅,"台北排名第 175 的超值住宿地點，共 1,199 家","NT$2,173",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7619058-Reviews-YOUR_Hotel-Wanhua_Taipei.html,萬華區廣州街247號廣州街夜市內,4.0,71,https://media-cdn.tripadvisor.com/media/photo-s/15/8c/bc/f5/caption.jpg,,,
星辰大飯店,"台北排名第 176 的超值住宿地點，共 1,199 家","NT$1,766",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1542362-Reviews-Citizen_Hotel-Zhongzheng_District_Taipei.html,中正區金山南路一段80號,4.0,106,https://media-cdn.tripadvisor.com/media/photo-s/10/3a/9c/a9/caption.jpg,"['禁菸客房', '空調設施', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '免費網際網路', '無線網路', '免費早餐', '自助式早餐', '禁菸飯店', '洗衣服務']","NT$1,543"
南陽街壹號旅店,"台北排名第 177 的超值住宿地點，共 1,199 家","NT$1,810",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d10832293-Reviews-NYS_Loft_Hotel-Zhongzheng_District_Taipei.html,南陽街1號3F,4.0,104,https://media-cdn.tripadvisor.com/media/photo-s/0c/ea/83/1f/getlstd-property-photo.jpg,"['禁菸客房', '套房', '空調設施']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '禁菸飯店', '洗衣服務']",
康華飯店,"台北排名第 178 的超值住宿地點，共 1,199 家","NT$1,803",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d306443-Reviews-Golden_China_Hotel-Zhongshan_District_Taipei.html,松江路306號,4.0,351,https://media-cdn.tripadvisor.com/media/photo-s/0c/fc/1c/47/twin-deluxe--v14032179.jpg,,,
好得文旅,"台北排名第 179 的超值住宿地點，共 1,199 家","NT$1,198",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d10387162-Reviews-Chill_Roof_Hotel-Zhongshan_District_Taipei.html,南京東路二段11號11層 中山区,4.5,63,https://media-cdn.tripadvisor.com/media/photo-s/0c/fe/17/e4/room-no06-corbusier.jpg,,,"NT$1,164"
台北城大飯店,"台北排名第 180 的超值住宿地點，共 1,199 家","NT$2,424",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d8092835-Reviews-Taipei_City_Hotel-Datong_Taipei.html,大同區重慶北路二段172號,4.0,145,https://media-cdn.tripadvisor.com/media/photo-s/0f/11/19/c4/dsc-0075-largejpg.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '免費網際網路', '餐廳', '提供上網服務的商務中心', '禮賓服務', '禁菸飯店', '洗衣服務']","NT$2,424"
趣旅館 - 林森館,"台北排名第 181 的超值住宿地點，共 1,199 家","NT$1,067",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d10161506-Reviews-Hotel_Fun_Linsen_Branch-Zhongshan_District_Taipei.html,林森北路487號,4.0,112,https://media-cdn.tripadvisor.com/media/photo-s/0d/a8/cb/d6/caption.jpg,"['禁菸客房', '空調設施']","['免費高速上網 (WiFi)', '免費網際網路', '網際網路', '免費早餐', '餐廳', '禁菸飯店', '洗衣服務']",
Hotel Papa Whale,"台北排名第 182 的超值住宿地點，共 1,199 家","NT$1,651",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d10592983-Reviews-Hotel_Papa_Whale-Wanhua_Taipei.html,萬華區昆明街46號,3.5,441,https://media-cdn.tripadvisor.com/media/photo-s/0f/55/57/9e/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '免費早餐', '酒吧/酒廊', '禁菸飯店', '洗衣服務', '自助式洗衣']","NT$1,870"
漾館時尚溫泉旅館,"台北排名第 183 的超值住宿地點，共 1,199 家","NT$2,395",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1743349-Reviews-Aqua_Bella_Hotel-Beitou_Taipei.html,北投區溫泉路63號,4.0,135,https://media-cdn.tripadvisor.com/media/photo-s/0a/6d/23/9e/hallways--v10498113.jpg,"['禁菸客房', '套房', '空調設施', '冰箱']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '浴缸', '免費早餐', '機場接送', 'Spa', '禮賓服務']",
丰居旅店(忠孝館),"台北排名第 184 的超值住宿地點，共 1,199 家","NT$1,856",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d7683683-Reviews-Via_Hotel_Zhongxiao-Da_an_Taipei.html,復興南路一段126巷1號3樓,4.5,63,https://media-cdn.tripadvisor.com/media/photo-s/07/5a/8d/49/getlstd-property-photo.jpg,,,
台北大亞帝國H,"台北排名第 185 的超值住宿地點，共 1,199 家","NT$1,281",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12969326-Reviews-Taipei_H_Imperial-Zhongzheng_District_Taipei.html,中正區中正區忠孝西路一段50號11樓,4.0,187,https://media-cdn.tripadvisor.com/media/photo-s/11/84/f2/95/h.jpg,,,
謙商旅-東門館,"台北排名第 186 的超值住宿地點，共 1,199 家","NT$2,260",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d4419222-Reviews-Chaiin_Hotel_Dongmen-Zhongzheng_District_Taipei.html,中正區信義路二段163號3-12F,4.0,242,https://media-cdn.tripadvisor.com/media/photo-s/17/8e/cb/24/caption.jpg,"['禁菸客房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費早餐', '機場接送', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店', '乾洗服務']",
水美溫泉會館,"台北排名第 187 的超值住宿地點，共 1,199 家","NT$2,857",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d582175-Reviews-SweetMe_Hotspring_Resort-Beitou_Taipei.html,光明路224號,3.5,309,https://media-cdn.tripadvisor.com/media/photo-s/0f/60/e2/ea/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '浴缸', '餐廳', '會議室', 'Spa', '禁菸飯店', '洗衣服務']","NT$3,145"
台北馥華南港館 ,"台北排名第 188 的超值住宿地點，共 1,199 家","NT$2,161",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d2026524-Reviews-Taipei_Forward_Hotel_Nangang_Branch-Nangang_Taipei.html,南港區三重路23號,4.0,87,https://media-cdn.tripadvisor.com/media/photo-s/05/45/8a/86/caption.jpg,"['禁菸客房', '套房', '空調設施']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '提供上網服務的商務中心', '宴會廳', '禁菸飯店', '洗衣服務']",
台北愛行旅,"台北排名第 189 的超值住宿地點，共 1,199 家","NT$1,070",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d11698293-Reviews-Hotel_I_Journey_Taipei-Zhongshan_District_Taipei.html,中山區民生西路16號4樓,4.5,67,https://media-cdn.tripadvisor.com/media/photo-s/0d/5c/fb/66/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '禮賓服務', '禁菸飯店', '洗衣服務']",
台北摩莎精品旅店,"台北排名第 190 的超值住宿地點，共 1,199 家","NT$1,541",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d10205188-Reviews-Taipei_Mosha_Hotel_Main_Station-Zhongzheng_District_Taipei.html,中正區漢口街一段64号 中正区,3.5,432,https://media-cdn.tripadvisor.com/media/photo-s/0b/a1/59/65/double.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '提供上網服務的商務中心', '禮賓服務', '禁菸飯店', '洗衣服務', '自助式洗衣']","NT$1,541"
松河璞旅,"台北排名第 191 的超值住宿地點，共 1,199 家","NT$2,137",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d12981511-Reviews-Bouti_Waterfront_Hotel-Songshan_Taipei.html,松河街112號,4.5,63,https://media-cdn.tripadvisor.com/media/photo-s/13/8e/09/d5/caption.jpg,,,
旅晨行旅,"台北排名第 192 的超值住宿地點，共 1,199 家","NT$1,228",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d9741450-Reviews-RE_Change_Hotel-Zhongzheng_District_Taipei.html,中正區重慶南路一段1號2樓,4.5,71,https://media-cdn.tripadvisor.com/media/photo-s/0f/3c/e5/c8/caption.jpg,"['禁菸客房', '套房', '空調設施']","['免費高速上網 (WiFi)', '免費網際網路', '網際網路', '禮賓服務', '禁菸飯店']",
美寓,"台北排名第 193 的超值住宿地點，共 1,199 家","NT$1,004",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d5998644-Reviews-Meistay-Songshan_Taipei.html,松山區八德路三段2號14樓,4.0,74,https://media-cdn.tripadvisor.com/media/photo-s/05/4e/b1/c4/caption.jpg,"['禁菸客房', '空調設施', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '禁菸飯店']",
洛碁中華大飯店,"台北排名第 194 的超值住宿地點，共 1,199 家","NT$2,092",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d6105600-Reviews-Green_World_Hotel_Zhonghua-Zhongzheng_District_Taipei.html,中正區中華路一段41號13樓,4.0,388,https://media-cdn.tripadvisor.com/media/photo-s/06/b6/f5/aa/caption.jpg,"['禁菸客房', '套房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '有健身房的健身中心', '免費早餐', '機場接送', '禁菸飯店', '乾洗服務', '自助式洗衣']","NT$2,210"
龍山旅社,"台北排名第 195 的超值住宿地點，共 1,199 家","NT$1,103",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7226053-Reviews-Longshan_Inn-Wanhua_Taipei.html,萬華區西園路一段125巷13-1號,4.0,71,https://media-cdn.tripadvisor.com/media/photo-s/11/9e/dd/c9/caption.jpg,,,
俐仕商務飯店,"台北排名第 196 的超值住宿地點，共 1,199 家","NT$1,558",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d808116-Reviews-Liz_Hotel-Zhongshan_District_Taipei.html,中山區林森北路107巷16號,4.0,97,https://media-cdn.tripadvisor.com/media/photo-s/08/31/d3/58/caption.jpg,,,"NT$1,555"
洛碁南京大飯店,"台北排名第 197 的超值住宿地點，共 1,199 家","NT$2,489",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d9775937-Reviews-Green_World_Hotel_Grand_Nanjing-Zhongshan_District_Taipei.html,南京東路三段8號 南京建國路口,4.0,134,https://media-cdn.tripadvisor.com/media/photo-s/0a/25/aa/c5/getlstd-property-photo.jpg,"['禁菸客房', '空調設施', '冰箱']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '餐廳', '禁菸飯店']",
你好台北,"台北排名第 198 的超值住宿地點，共 1,199 家","NT$4,894",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d8706688-Reviews-NiHao_Cafe_Hotel-Da_an_Taipei.html,"信義路三段147巷5弄4號 Da'an District, 10658 Taipei, Taiwan",4.5,41,https://media-cdn.tripadvisor.com/media/photo-s/11/97/ac/69/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施']","['免費高速上網 (WiFi)', '免費網際網路', '餐廳', '提供早餐', '禮賓服務', '禁菸飯店', '乾洗服務', '洗衣服務']",
首都大飯店,"台北排名第 199 的超值住宿地點，共 1,199 家","NT$2,734",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1527776-Reviews-Capital_Hotel-Zhongshan_District_Taipei.html,建國北路二段7號,4.0,195,https://media-cdn.tripadvisor.com/media/photo-s/01/52/7b/8c/caption.jpg,,,"NT$4,675"
公寓十樓,"台北排名第 200 的超值住宿地點，共 1,199 家","NT$1,678",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d4172758-Reviews-Apartment_10F-Datong_Taipei.html,重慶北路一段一號10樓,5.0,80,https://media-cdn.tripadvisor.com/media/photo-s/0d/91/9f/fe/apartment10f-taipei-main.jpg,,,"NT$1,678"
天閣酒店 - 台北復興,"台北排名第 201 的超值住宿地點，共 1,199 家","NT$2,837",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d7102692-Reviews-THE_Tango_Taipei_FuHsing-Songshan_Taipei.html,松山區復興北路147號,4.0,102,https://media-cdn.tripadvisor.com/media/photo-s/0f/86/7b/62/wonderful-studio--v16495294.jpg,,,"NT$3,048"
長富時尚旅店,"台北排名第 202 的超值住宿地點，共 1,199 家","NT$1,598",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d3807478-Reviews-Homey_House-Zhongshan_District_Taipei.html,長春路56號,4.5,106,https://media-cdn.tripadvisor.com/media/photo-s/14/eb/d7/d2/getlstd-property-photo.jpg,"['禁菸客房', '套房', '空調設施', '客房服務']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '機場接送', '巴士接駁服務', '禁菸飯店', '洗衣服務', '自助式洗衣']","NT$1,761"
摩莎曼拉精品旅館-台北車站館,"台北排名第 203 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8663905-Reviews-Moshamanla_Hotel_Main_Station-Zhongzheng_District_Taipei.html,中正區開封街一段33號,3.5,323,https://media-cdn.tripadvisor.com/media/photo-s/0d/6f/a2/a4/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '有健身房的健身中心', '免費早餐', '餐廳', '禁菸飯店', '洗衣服務', '自助式洗衣']",
維多麗亞酒店,"台北排名第 204 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1027802-Reviews-Grand_Victoria_Hotel-Zhongshan_District_Taipei.html,敬業四路168號,4.0,202,https://media-cdn.tripadvisor.com/media/photo-s/02/d5/db/fe/caption.jpg,,,"NT$3,835"
3S 格好青旅&甜蜜館,"台北排名第 205 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d7197113-Reviews-So_Sweet_3S_Hostel_Dormitory-Zhongzheng_District_Taipei.html,中正區漢口街一段45號5樓,4.0,155,https://media-cdn.tripadvisor.com/media/photo-s/12/57/3e/8b/caption.jpg,"['禁菸客房', '空調設施', '微波爐', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '提供早餐', '禁菸飯店', '自助式洗衣']",
梅樓商務驛站,"台北排名第 206 的超值住宿地點，共 1,199 家",NT$805,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d5962333-Reviews-Main_Inn_Taipei-Datong_Taipei.html,鄭州路21巷12號 2樓,4.0,144,https://media-cdn.tripadvisor.com/media/photo-s/05/86/d1/2a/main-inn-taipei.jpg,,,
合星青年旅館,"台北排名第 207 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d13132684-Reviews-Star_Hostel_Taipei_East-Da_an_Taipei.html,大安區忠孝東路四段147巷5號3樓,5.0,23,https://media-cdn.tripadvisor.com/media/photo-s/11/4a/8c/04/caption.jpg,['空調設施'],['免費高速上網 (WiFi)'],
正旅館,"台北排名第 208 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d7121446-Reviews-Just_Inn_Taipei_Station-Zhongzheng_District_Taipei.html,中正區重慶南路一段1號3樓,4.0,93,https://media-cdn.tripadvisor.com/media/photo-s/06/bf/14/00/justinn-taipei.jpg,"['禁菸客房', '套房', '空調設施', '微波爐']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '禮賓服務', '禁菸飯店']",
陽光士林珮柏旅館,"台北排名第 209 的超值住宿地點，共 1,199 家","NT$2,338",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d5969422-Reviews-Papersun_Hotel-Shilin_Taipei.html,士林區福德路48巷8號,4.5,52,https://media-cdn.tripadvisor.com/media/photo-s/16/bc/57/fe/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '迷你吧', '冰箱']","['免費高速上網 (WiFi)', '免費網際網路', '提供早餐', '提供上網服務的商務中心', '會議設施', '會議室', '禁菸飯店', '自助式洗衣']",
洛碁山水閣大飯店,"台北排名第 210 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d545809-Reviews-Green_World_Hotel_Sansui-Zhongshan_District_Taipei.html,中山區中山北路二段181號,3.5,310,https://media-cdn.tripadvisor.com/media/photo-s/09/90/ee/c0/quadruple-room--v9184685.jpg,,,"NT$1,775"
怡品商旅,"台北排名第 211 的超值住宿地點，共 1,199 家","NT$5,785",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d8621665-Reviews-Eastin_Taipei_Hotel-Da_an_Taipei.html,忠孝東路四段87號14樓 MRT Zhongxiao Fuxing station,4.0,96,https://media-cdn.tripadvisor.com/media/photo-s/12/a7/d8/3b/supreme-family-room-r212.jpg,,,"NT$5,796"
國聯大酒店,"台北排名第 212 的超值住宿地點，共 1,199 家","NT$1,973",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d301646-Reviews-United_Hotel-Da_an_Taipei.html,大安區光復南路200號,3.5,372,https://media-cdn.tripadvisor.com/media/photo-s/01/21/20/8d/caption.jpg,,,"NT$1,974"
晶華酒店,"台北排名第 213 的超值住宿地點，共 1,199 家","NT$2,599",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d301429-Reviews-Regent_Taipei-Zhongshan_District_Taipei.html,中山區中山北路二段39巷3號,4.5,3166,https://media-cdn.tripadvisor.com/media/photo-s/04/af/a8/23/lobby.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '房務', '私人陽台', '迷你吧', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '游泳池', '有健身房的健身中心', '酒吧/酒廊', '機場接送', '提供上網服務的商務中心', '會議設施']","NT$2,251"
