userName,user_link,commented_hotel
ew0731,https://www.tripadvisor.com.tw/Profile/ew0731,"https://www.tripadvisor.com.tw/Hotel_Review-g293916-d10807456-Reviews-Arte_Hotel-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7682006-Reviews-Art_otel_Ximending_Taipei-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g297922-d613761-Reviews-Putahracsa_Hua_Hin-Hua_Hin_Prachuap_Khiri_Khan_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d15243622-Reviews-The_Key_Premier_Sukhumvit_Bangkok_by_Compass_Hospitality-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d12918754-Reviews-Hyatt_Place_Bangkok_Sukhumvit-Bangkok.html"
Yan hui,https://www.tripadvisor.com.tw/Profile/Yanzlim,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7682006-Reviews-Art_otel_Ximending_Taipei-Wanhua_Taipei.html
Niwei,https://www.tripadvisor.com.tw/Profile/Niniwei06190120,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4439685-Reviews-Royal_Inn_Taipei_Linsen-Zhongshan_District_Taipei.html
lovedollygirl,https://www.tripadvisor.com.tw/Profile/lovedollygirl,"https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4439685-Reviews-Royal_Inn_Taipei_Linsen-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g298461-d1801909-Reviews-Crimson_Resort_and_Spa_Mactan-Lapu_Lapu_Mactan_Island_Cebu_Island_Visayas.html, https://www.tripadvisor.com.tw/Hotel_Review-g298564-d2317992-Reviews-The_Royal_Park_Hotel_Kyoto_Sanjo-Kyoto_Kyoto_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g1136501-d1769926-Reviews-Pantone_Hotel-Saint_Gilles_Brussels.html, https://www.tripadvisor.com.tw/Hotel_Review-g1066457-d658576-Reviews-Hotel_Sunroute_Higashi_Shinjuku-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g1120615-d2461758-Reviews-Snowlines_Lodge_Hakuba-Hakuba_mura_Kitaazumi_gun_Nagano_Prefecture_Koshinetsu_Chubu.html, https://www.tripadvisor.com.tw/Hotel_Review-g482942-d253976-Reviews-Hotel_Keti-Fira_Santorini_Cyclades_South_Aegean.html, https://www.tripadvisor.com.tw/Hotel_Review-g662620-d611945-Reviews-Pelican_Hotel-Mykonos_Town_Mykonos_Cyclades_South_Aegean.html, https://www.tripadvisor.com.tw/Hotel_Review-g189400-d1453555-Reviews-Athens_Center_Square-Athens_Attica.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d305228-Reviews-Baiyoke_Sky_Hotel-Bangkok.html"
Jet02349198087,https://www.tripadvisor.com.tw/Profile/Jet02349198087,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4439685-Reviews-Royal_Inn_Taipei_Linsen-Zhongshan_District_Taipei.html
Navigate65868043260,https://www.tripadvisor.com.tw/Profile/Navigate65868043260,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4439685-Reviews-Royal_Inn_Taipei_Linsen-Zhongshan_District_Taipei.html
Fearless65257743958,https://www.tripadvisor.com.tw/Profile/Fearless65257743958,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4439685-Reviews-Royal_Inn_Taipei_Linsen-Zhongshan_District_Taipei.html
Dawn,https://www.tripadvisor.com.tw/Profile/3qverymuch,"https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d13219536-Reviews-Mr_Mantter-Central_District_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7268882-Reviews-Ximen_WOW_Hostel-Wanhua_Taipei.html"
laicora,https://www.tripadvisor.com.tw/Profile/laicora,
馨誼 黃,https://www.tripadvisor.com.tw/Profile/Journey720724,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7268882-Reviews-Ximen_WOW_Hostel-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d7784672-Reviews-We_Come_Hostel-Datong_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808400-d2400541-Reviews-Fuqi_Hostel-West_Central_District_Tainan.html"
小翊兒,https://www.tripadvisor.com.tw/Profile/Quest809502,"https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d6931599-Reviews-I_m_Inn_Taipei-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7268882-Reviews-Ximen_WOW_Hostel-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g32904-d217276-Reviews-Sheraton_Pleasanton_Hotel-Pleasanton_Tri_Valley_California.html, https://www.tripadvisor.com.tw/Hotel_Review-g580517-d281987-Reviews-Holiday_Inn_Melbourne_Airport-Tullamarine_Greater_Melbourne_Victoria.html, https://www.tripadvisor.com.tw/Hotel_Review-g298200-d649466-Reviews-Kanku_Joytel_Hotel-Izumisano_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g298566-d1073377-Reviews-Nishitetsu_Inn_Shinsaibashi-Osaka_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d505594-Reviews-Pacific_Business_Hotel-Xinyi_District_Taipei.html"
西姬陳,https://www.tripadvisor.com.tw/Profile/gina0430,
ashleywssze,https://www.tripadvisor.com.tw/Profile/ashleywssze,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3935003-Reviews-Beitou_Hot_Spring_Resort_Tian_Yue_Quan-Beitou_Taipei.html
Harry K,https://www.tripadvisor.com.tw/Profile/HarryK304,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3935003-Reviews-Beitou_Hot_Spring_Resort_Tian_Yue_Quan-Beitou_Taipei.html
J.W.,https://www.tripadvisor.com.tw/Profile/JW_CH08,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3935003-Reviews-Beitou_Hot_Spring_Resort_Tian_Yue_Quan-Beitou_Taipei.html
arashinoato,https://www.tripadvisor.com.tw/Profile/arashinoato,"https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3935003-Reviews-Beitou_Hot_Spring_Resort_Tian_Yue_Quan-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g298133-d2525060-Reviews-Kurashiki_Guest_House_Yuurin_An-Kurashiki_Okayama_Prefecture_Chugoku.html"
chi3714,https://www.tripadvisor.com.tw/Profile/chi3714,"https://www.tripadvisor.com.tw/Hotel_Review-g298219-d1083572-Reviews-Nishitetsu_Resort_Inn_Beppu-Beppu_Oita_Prefecture_Kyushu.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3935003-Reviews-Beitou_Hot_Spring_Resort_Tian_Yue_Quan-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3134481-Reviews-Via_Hotel-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g293925-d302746-Reviews-Hotel_Continental_Saigon-Ho_Chi_Minh_City.html, https://www.tripadvisor.com.tw/Hotel_Review-g303152-d1124346-Reviews-Yorokobi_no_Yado_Takamatsu-Kusatsu_machi_Agatsuma_gun_Gunma_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g1066442-d14089934-Reviews-Dormy_Inn_Korakuen_Hot_Spring-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g1023445-d1106655-Reviews-Yufuin_Santokan-Yufu_Oita_Prefecture_Kyushu.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d6105600-Reviews-Green_World_Hotel_Zhonghua-Zhongzheng_District_Taipei.html"
哈哈哈,https://www.tripadvisor.com.tw/Profile/ppp5718,
Rebecca L,https://www.tripadvisor.com.tw/Profile/RebeccaL4040,"https://www.tripadvisor.com.tw/Hotel_Review-g303712-d8650609-Reviews-Zaishui_Yifang_Inn-Yangshuo_County_Guangxi.html, https://www.tripadvisor.com.tw/Hotel_Review-g303712-d11913605-Reviews-Yangshuo_Heartdweller_Hotel-Yangshuo_County_Guangxi.html, https://www.tripadvisor.com.tw/Hotel_Review-g298085-d7403837-Reviews-Sofia_Boutique_Hotel_Da_Nang-Da_Nang.html, https://www.tripadvisor.com.tw/Hotel_Review-g298085-d6697462-Reviews-Sanouva_Danang_Hotel-Da_Nang.html, https://www.tripadvisor.com.tw/Hotel_Review-g298085-d6609499-Reviews-Melia_Danang_Beach_Resort-Da_Nang.html, https://www.tripadvisor.com.tw/Hotel_Review-g298085-d14058690-Reviews-Balcona_Hotel_Da_Nang-Da_Nang.html, https://www.tripadvisor.com.tw/Hotel_Review-g298085-d13813945-Reviews-HAIAN_Beach_Hotel_Spa-Da_Nang.html, https://www.tripadvisor.com.tw/Hotel_Review-g298085-d589319-Reviews-Centara_Sandy_Beach_Resort_Danang-Da_Nang.html, https://www.tripadvisor.com.tw/Hotel_Review-g298085-d11891076-Reviews-Adamo_Hotel-Da_Nang.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808929-d5617466-Reviews-Aman_Theme_Suite_Arena_Hall-Zuoying_Kaohsiung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808929-d8728811-Reviews-Giethoorn_Kaohsiung-Zuoying_Kaohsiung.html"
kk2018kk,https://www.tripadvisor.com.tw/Profile/kk2018kk,"https://www.tripadvisor.com.tw/Hotel_Review-g298200-d302305-Reviews-Hotel_Nikko_Kansai_Airport-Izumisano_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g1121351-d10779156-Reviews-Yukai_Resort_Shirahama_Saichoraku-Shirahama_cho_Nishimuro_gun_Wakayama_Prefecture_Ki.html, https://www.tripadvisor.com.tw/Hotel_Review-g1121355-d1124702-Reviews-Hotel_Urashima-Nachikatsura_cho_Higashimuro_gun_Wakayama_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g298195-d1074308-Reviews-Todaya-Toba_Mie_Prefecture_Tokai_Chubu.html, https://www.tripadvisor.com.tw/Hotel_Review-g651657-d1092368-Reviews-Hotel_Nagashima-Kuwana_Mie_Prefecture_Tokai_Chubu.html, https://www.tripadvisor.com.tw/Hotel_Review-g298215-d324344-Reviews-ANA_Holiday_Inn_Resort_MIYAZAKI-Miyazaki_Miyazaki_Prefecture_Kyushu.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d598920-Reviews-Rich_Garden_Hotel-Wanhua_Taipei.html"
academictourist,https://www.tripadvisor.com.tw/Profile/academictourist,
梦达 杨,https://www.tripadvisor.com.tw/Profile/Explorer747768,
Susu,https://www.tripadvisor.com.tw/Profile/Su_Susanna,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3862269-Reviews-Orange_Hotel_Ximen_Taipei-Wanhua_Taipei.html
Cindy Liu,https://www.tripadvisor.com.tw/Profile/CindyLiu1,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3862269-Reviews-Orange_Hotel_Ximen_Taipei-Wanhua_Taipei.html
bcheng,https://www.tripadvisor.com.tw/Profile/bcheng_hk,"https://www.tripadvisor.com.tw/Hotel_Review-g294217-d301413-Reviews-Mandarin_Oriental_Hong_Kong-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3862269-Reviews-Orange_Hotel_Ximen_Taipei-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d1416364-Reviews-Mandarin_Oriental_Taipei-Songshan_Taipei.html"
珞黎 王,https://www.tripadvisor.com.tw/Profile/Tourist457164,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3862269-Reviews-Orange_Hotel_Ximen_Taipei-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1673293-Reviews-Orange_Hotel_Linsen_Taipei-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d8555269-Reviews-Swiio_Hotel_Daan-Da_an_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d6220375-Reviews-Fasiter_B_B-Hualien_City_Hualien.html"
Peter Chang,https://www.tripadvisor.com.tw/Profile/Peter750905,
江南有丹橘,https://www.tripadvisor.com.tw/Profile/SteppingOrange,
AprilandMay,https://www.tripadvisor.com.tw/Profile/AprilandMay1986,"https://www.tripadvisor.com.tw/Hotel_Review-g580430-d3566466-Reviews-The_Rowbarge-Woking_Surrey_England.html, https://www.tripadvisor.com.tw/Restaurant_Review-g190427-d3315025-Reviews-Heritage_Hotel_Hallstatt-Hallstatt_Upper_Austria.html, https://www.tripadvisor.com.tw/Hotel_Review-g190454-d206631-Reviews-Austria_Trend_Hotel_Schloss_Wilhelminenberg_Wien-Vienna.html, https://www.tripadvisor.com.tw/Hotel_Review-g190427-d587128-Reviews-Gruner_Anger-Hallstatt_Upper_Austria.html, https://www.tripadvisor.com.tw/Hotel_Review-g190441-d229700-Reviews-Hohenstauffen_Hotel-Salzburg_Austrian_Alps.html, https://www.tripadvisor.com.tw/Hotel_Review-g190445-d235612-Reviews-Hotel_Kapeller_Innsbruck-Innsbruck_Tirol_Austrian_Alps.html, https://www.tripadvisor.com.tw/Hotel_Review-g1006504-d570197-Reviews-Premier_Inn_Bournemouth_Ferndown_Hotel-Ferndown_Dorset_England.html"
LiuYiChang,https://www.tripadvisor.com.tw/Profile/LiuYiChang,
제시지영,https://www.tripadvisor.com.tw/Profile/Escape810504,
HoHo2012,https://www.tripadvisor.com.tw/Profile/HoHo2012,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d614895-Reviews-Dong_Wu_Hotel-Datong_Taipei.html
小俐凃,https://www.tripadvisor.com.tw/Profile/li770503,"https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d6681999-Reviews-Horizon_Inn-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g8840129-d4591061-Reviews-Shan_Ban_Bay_Inn-Liuqiu_Pingtung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806608-d1944741-Reviews-Leofoo_Resort_Guanshi-Guanxi_Hsinchu_County.html, https://www.tripadvisor.com.tw/Hotel_Review-g1066451-d11621918-Reviews-Remm_Roppongi-Minato_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g1121213-d1135205-Reviews-Fujinobou_Kaen_Hotel-Oyama_cho_Sunto_gun_Shizuoka_Prefecture_Tokai_Chubu.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806775-d2027324-Reviews-Jin_Man_Jia_Hotel-North_District_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247207-Reviews-Provence_Rose_Lodge_In_Ching_Jing-Ren_ai_Township_Nantou.html, https://www.tripadvisor.com.tw/Hotel_Review-g12420759-d8006073-Reviews-Banff_Penghu_B_B-Magong_Penghu.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808443-d4107599-Reviews-Jane_Castle-Wujie_Yilan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808443-d4107599-Reviews-Jane_Castle-Wujie_Yilan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806886-d2246685-Reviews-Salzburg_B_B-Shoufeng_Hualien.html"
connollyrj20,https://www.tripadvisor.com.tw/Profile/connollyrj20,"https://www.tripadvisor.com.tw/Hotel_Review-g552282-d1887852-Reviews-Yea_Peppercorn_Hotel-Yea_Victoria.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246906-Reviews-Spring_Land_Villa-Puli_Nantou.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d6681999-Reviews-Horizon_Inn-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g1787702-d1786479-Reviews-Meeniyan_Motel-Meeniyan_Gippsland_Victoria.html, https://www.tripadvisor.com.tw/Restaurant_Review-g551527-d1830290-Reviews-Carna_Bay_Hotel_Restaurant-Carna_County_Galway_Western_Ireland.html"
Yvonne Chan,https://www.tripadvisor.com.tw/Profile/Yv0nn3chan,
Zaki Y,https://www.tripadvisor.com.tw/Profile/zakiy2013,
albert_lovetravel,https://www.tripadvisor.com.tw/Profile/albert_lovetravel,
peiliutw,https://www.tripadvisor.com.tw/Profile/peiliutw,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d4176084-Reviews-Simple_Hotel-Songshan_Taipei.html
KumonMa,https://www.tripadvisor.com.tw/Profile/KumonMa,
smilewesley,https://www.tripadvisor.com.tw/Profile/smilewesley,"https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d4176084-Reviews-Simple_Hotel-Songshan_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127528-d12241759-Reviews-Via_Inn_Abeno_Tennoji-Abeno_Osaka_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d14956182-Reviews-Loosha_Hostel-Central_District_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808531-d1936002-Reviews-Xinjhuang_Chateau_de_Chine_Hotel-Xinzhuang_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806759-d14125093-Reviews-Sun_Hao_Hotel_Taichung-Nantun_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g298564-d1524721-Reviews-Ibis_Styles_Kyoto_Station-Kyoto_Kyoto_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g1066454-d1495500-Reviews-Toyoko_Inn_Haneda_Airport_2-Ota_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d306392-Reviews-Chateau_de_Chine_Hotel_Hualien-Hualien_City_Hualien.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d5288138-Reviews-Just_Sleep_Hualien_Zhongzheng-Hualien_City_Hualien.html"
18616363927,https://www.tripadvisor.com.tw/Profile/18616363927,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d4176084-Reviews-Simple_Hotel-Songshan_Taipei.html
richard72319,https://www.tripadvisor.com.tw/Profile/richard72319,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d4176084-Reviews-Simple_Hotel-Songshan_Taipei.html
Erica W,https://www.tripadvisor.com.tw/Profile/EricaW1239,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1905676-Reviews-Radium_Kagaya_International_Hotel-Beitou_Taipei.html
Viset,https://www.tripadvisor.com.tw/Profile/Viset,
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,"https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d2017872-Reviews-M_Hotel-Qianjin_Kaohsiung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d11651291-Reviews-Cavemen_Hostel_Taipei_Station_Youth_Branch-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13792475-d14010926-Reviews-Hilton_Taipei_Sinban-Banqiao_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808475-d8400795-Reviews-Platinum_Hotel-Xindian_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808531-d1936002-Reviews-Xinjhuang_Chateau_de_Chine_Hotel-Xinzhuang_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806717-d2560111-Reviews-Park_City_Hotel_Luzhou_Taipei-Luzhou_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d1605535-Reviews-Midtown_Richardson_Kaohsiung_Boai-Sanmin_Kaohsiung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806806-d12362821-Reviews-Silks_Club_Kaohsiung-Qianzhen_Kaohsiung.html"
Butchercarlos,https://www.tripadvisor.com.tw/Profile/Butchercarlos,"https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1905676-Reviews-Radium_Kagaya_International_Hotel-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8663905-Reviews-Moshamanla_Hotel_Main_Station-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127623-d678584-Reviews-Cross_Hotel_Osaka-Chuo_Osaka_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d7097562-Reviews-Hotel_Relax_2-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d2422237-Reviews-Grande_Centre_Point_Terminal_21-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d2422237-Reviews-Grande_Centre_Point_Terminal_21-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g297930-d1860206-Reviews-Wyndham_Sea_Pearl_Resort_Phuket-Patong_Kathu_Phuket.html, https://www.tripadvisor.com.tw/Hotel_Review-g2315813-d3217202-Reviews-Pullman_Phuket_Arcadia_Naithon_Beach-Sakhu_Thalang_District_Phuket.html"
92bbbb,https://www.tripadvisor.com.tw/Profile/92bbbb,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7185868-Reviews-Rose_Boutique_Hotel_Taipei_Ximen-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1905676-Reviews-Radium_Kagaya_International_Hotel-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127654-d11644932-Reviews-Sarasa_Hotel_Namba-Naniwa_Osaka_Osaka_Prefecture_Kinki.html"
lookingaroundfornow,https://www.tripadvisor.com.tw/Profile/lookingaroundfornow,
yoyo0130,https://www.tripadvisor.com.tw/Profile/yoyo0130,"https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d306453-Reviews-Les_Suites_Taipei_Da_An-Da_an_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g187849-d1859043-Reviews-Mercure_Milano_Solari-Milan_Lombardy.html, https://www.tripadvisor.com.tw/Hotel_Review-g187849-d619966-Reviews-Nhow_Milano-Milan_Lombardy.html, https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d8398891-Reviews-Hotel_Proverbs_Taipei-Da_an_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g1188000-d1796660-Reviews-Banyan_Tree_Samui-Lamai_Beach_Maret_Ko_Samui_Surat_Thani_Province.html"
Jack,https://www.tripadvisor.com.tw/Profile/j2610153899,https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d306453-Reviews-Les_Suites_Taipei_Da_An-Da_an_Taipei.html
Brian F,https://www.tripadvisor.com.tw/Profile/S2942NYbrianf,
DeniseYing,https://www.tripadvisor.com.tw/Profile/DeniseYing,"https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d306453-Reviews-Les_Suites_Taipei_Da_An-Da_an_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g194745-d567477-Reviews-Lajadira_Hotel-Cortina_d_Ampezzo_Province_of_Belluno_Veneto.html, https://www.tripadvisor.com.tw/Hotel_Review-g652134-d500705-Reviews-Hotel_Els_Pins-Platja_d_Aro_Costa_Brava_Province_of_Girona_Catalonia.html"
TripAdvisor 會員,https://www.tripadvisor.com.tw,"https://www.tripadvisor.com.tw/Hotel_Review-g13806498-d6767724-Reviews-Hotel_Day_Plus_Teascape-East_District_Chiayi.html, https://www.tripadvisor.com.tw/Hotel_Review-g14124512-d15198162-Reviews-ENSO_ANGO_TOMI_II-Shimogyo_Kyoto_Kyoto_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g664891-d8331360-Reviews-Studio_City_Macau-Macau.html, https://www.tripadvisor.com.tw/Hotel_Review-g297885-d455471-Reviews-Maison_Glad_Jeju-Jeju_Jeju_Island.html"
Chi Keung S,https://www.tripadvisor.com.tw/Profile/ChiKeungS5,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12694494-Reviews-Click_Hotel_Taipei_Main_Station_Branch-Zhongzheng_District_Taipei.html
Alvinyan1023,https://www.tripadvisor.com.tw/Profile/alvinyan1023,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12694494-Reviews-Click_Hotel_Taipei_Main_Station_Branch-Zhongzheng_District_Taipei.html
hihi1212yeahyeah,https://www.tripadvisor.com.tw/Profile/hihi1212yeahyeah,
middamy,https://www.tripadvisor.com.tw/Profile/middamy,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12694494-Reviews-Click_Hotel_Taipei_Main_Station_Branch-Zhongzheng_District_Taipei.html
